id;source;display_name;extras_fim_vigencia;extras_fim_implantacao;extras_inicio_vigencia
"30913098";"tuss-22";"Dissecção de veia com colocação cateter venoso";"-";"2010-10-15";"2009-02-13"
"30913080";"tuss-22";"Dissecção de veia em RN ou lactente ";"-";"2010-10-15";"2009-02-13"
"30913071";"tuss-22";"Dissecção de vaso umbilical com colocação de cateter ";"-";"2010-10-15";"2009-02-13"
"30913055";"tuss-22";"Manutenção de circuito para assistência mecânica circulatória prolongada - período de 6 horas ";"-";"2010-10-15";"2009-02-13"
"30913047";"tuss-22";"Instalação de circuito para assistência mecânica circulatória prolongada (toracotomia) ";"-";"2010-10-15";"2009-02-13"
"30913020";"tuss-22";"Instalação de cateter para monitorização hemodinâmica à beira do leito (Swan-Ganz) ";"-";"2010-10-15";"2009-02-13"
"30913012";"tuss-22";"Implante de cateter venoso central por punção, para NPP, QT, Hemodepuração ou para infusão de soros/drogas";"-";"2010-10-15";"2009-02-13"
"30912334";"tuss-22";"Implante transcateter de válvula pulmonar (ITVP)";"-";"2021-10-31";"2021-08-01"
"30912326";"tuss-22";"Reparo transcateter valvar mitral ";"-";"2021-10-31";"2021-08-01"
"30912318";"tuss-22";"Angioplastia transluminal percutânea por balão para tratamento de oclusão coronária crônica com ou sem stent";"-";"2021-10-31";"2021-08-01"
"30912300";"tuss-22";"Oclusão do apêndice atrial esquerdo";"-";"2021-10-31";"2021-08-01"
"30912296";"tuss-22";"Implante transcateter de prótese valvar aórtica (TAVI)";"-";"2021-06-30";"2021-04-01"
"30912288";"tuss-22";"Procedimento terapêutico nas cardiopatias congênitas, exceto atriosseptostomia";"-";"2010-10-15";"2009-02-13"
"30912270";"tuss-22";"Aterectomia rotacional, direcional ou extracional, com ou sem angioplastia por balão, com ou sem implante de stent";"-";"2010-10-15";"2021-08-01"
"30912261";"tuss-22";"Angioplastia transluminal percutânea de bifurcação e de tronco com implante de stent ";"-";"2010-10-15";"2009-02-13"
"30912253";"tuss-22";"Valvoplastia percutânea por via transeptal ";"-";"2010-10-15";"2009-02-13"
"30912245";"tuss-22";"Valvoplastia percutânea por via arterial ou venosa";"-";"2010-10-15";"2009-02-13"
"30912237";"tuss-22";"Tratamento percutâneo do aneurisma/dissecção da aorta ";"-";"2010-10-15";"2009-02-13"
"30912229";"tuss-22";"Revascularização transmiocárdica percutânea";"-";"2010-10-15";"2009-02-13"
"30912210";"tuss-22";"Retirada percutânea de corpos estranhos vasculares ";"-";"2010-10-15";"2009-02-13"
"30912202";"tuss-22";"Redução miocárdica por infusão seletiva de drogas ";"-";"2010-10-15";"2009-02-13"
"30912199";"tuss-22";"Recanalização mecânica do IAM (angioplastia primária com balão) ";"-";"2010-10-15";"2009-02-13"
"30912180";"tuss-22";"Recanalização arterial no IAM - angioplastia primária - com implante de stent com ou sem suporte circulatório (balão intra-órtico) ";"-";"2010-10-15";"2009-02-13"
"30912172";"tuss-22";"Radiação ou antiproliferação intracoronária";"-";"2010-10-15";"2009-02-13"
"30912148";"tuss-22";"Oclusão percutânea do canal arterial";"-";"2010-10-15";"2009-02-13"
"30912130";"tuss-22";"Oclusão percutânea de fístula e/ou conexões sistêmico pulmonares ";"-";"2010-10-15";"2009-02-13"
"30912121";"tuss-22";"Oclusão percutânea de \"shunts\" intracardíacos";"-";"2010-10-15";"2009-02-13"
"30912113";"tuss-22";"Infusão seletiva intravascular de enzimas trombolíticas ";"-";"2010-10-15";"2009-02-13"
"30912105";"tuss-22";"Implante de stent coronário com ou sem angioplastia por balão concomitante (1 vaso)";"-";"2010-10-15";"2009-02-13"
"30912091";"tuss-22";"Implante de prótese intravascular na aorta/pulmonar ou ramos com ou sem angioplastia ";"-";"2010-10-15";"2009-02-13"
"30912083";"tuss-22";"Colocação de cateter intracavitário para monitorização hemodinâmica";"-";"2010-10-15";"2009-02-13"
"30912075";"tuss-22";"Emboloterapia ";"-";"2010-10-15";"2009-02-13"
"30912067";"tuss-22";"Atriosseptostomia por lâmina";"-";"2010-10-15";"2009-02-13"
"30912059";"tuss-22";"Atriosseptostomia por balão";"-";"2010-10-15";"2009-02-13"
"30912040";"tuss-22";"Angioplastia transluminal percutânea por balão (1 vaso) ";"-";"2010-10-15";"2009-02-13"
"30912032";"tuss-22";"Angioplastia transluminal percutânea de múltiplos vasos, com implante de stent ";"-";"2010-10-15";"2009-02-13"
"30912024";"tuss-22";"Angioplastia transluminal da aorta ou ramos ou da artéria pulmonar e ramos (por vaso)";"-";"2010-10-15";"2009-02-13"
"30912016";"tuss-22";"Ablação de circuito arritmogênico por cateter de radiofrequência ";"-";"2010-10-15";"2009-02-13"
"30911176";"tuss-22";"Mapeamento Eletrofisiológico Cardíaco Convencional";"-";"2014-08-31";"2013-12-01"
"30911150";"tuss-22";"Mapeamento de feixes anômalos e focos ectópicos por eletrofisiologia intracavitária, com provas";"-";"2010-10-15";"2009-02-13"
"30911141";"tuss-22";"Estudo ultrassonográfico intravascular ";"-";"2010-10-15";"2009-02-13"
"30911133";"tuss-22";"Estudo hemodinâmico de cardiopatias congênitas e/ou valvopatias  com  ou  sem  cinecoronariografia  ou oximetria";"-";"2010-10-15";"2009-02-13"
"30911125";"tuss-22";"Estudo hemodinâmico das cardiopatias congênitas  estruturalmente  complexas (menos: CIA, CIV, PCA, Co, AO, estenose aórtica e pulmonar isoladas)";"-";"2010-10-15";"2009-02-13"
"30911109";"tuss-22";"Cateterização cardíaca E por via transeptal";"-";"2010-10-15";"2009-02-13"
"30911095";"tuss-22";"Cateterismo E e estudo cineangiográfico da aorta e/ou seus ramos";"-";"2010-10-15";"2009-02-13"
"30911087";"tuss-22";"Cateterismo cardíaco E e/ou D com cineangiocoronariografia, ventriculografia e estudo angiográfico  da aorta e/ou ramos tóraco-abdominais e/ou membros";"-";"2010-10-15";"2009-02-13"
"30911079";"tuss-22";"Cateterismo cardíaco E e/ou D com cineangiocoronariografia e ventriculografia";"-";"2010-10-15";"2009-02-13"
"30911060";"tuss-22";"Cateterismo cardíaco direito com estudo angiográfico da artéria pulmonar";"-";"2010-10-15";"2009-02-13"
"30911052";"tuss-22";"Cateterismo cardíaco D e/ou E com estudo cineangiográfico e de revascularização cirúrgica do miocárdio";"-";"2010-10-15";"2009-02-13"
"30911044";"tuss-22";"Cateterismo cardíaco D e/ou E com  ou  sem  cinecoronariografia / cineangiografia  com  avaliação  de reatividade vascular pulmonar ou teste de sobrecarga hemodinânica";"-";"2010-10-15";"2009-02-13"
"30911036";"tuss-22";"Biópsia endomiocárdica";"-";"2010-10-15";"2009-02-13"
"30911028";"tuss-22";"Avaliação fisiológica da gravidade de obstruções (cateter ou guia)";"-";"2010-10-15";"2009-02-13"
"30911010";"tuss-22";"Avaliação da viabilidade miocárdica por cateter";"-";"2010-10-15";"2009-02-13"
"30910145";"tuss-22";"Lesões vasculares traumáticas intratorácicas";"-";"2010-10-15";"2009-02-13"
"30910137";"tuss-22";"Lesões vasculares intra-abdominais ";"-";"2010-10-15";"2009-02-13"
"30910129";"tuss-22";"Lesões vasculares de membro inferior ou superior - unilateral ";"-";"2010-10-15";"2009-02-13"
"30910110";"tuss-22";"Lesões vasculares cervicais e cérvico-torácicas";"-";"2010-10-15";"2009-02-13"
"30910102";"tuss-22";"Exploração vascular em traumas torácicos e abdominais ";"-";"2010-10-15";"2009-02-13"
"30910099";"tuss-22";"Exploração vascular em traumas de outros segmentos ";"-";"2010-10-15";"2009-02-13"
"30910080";"tuss-22";"Embolectomia ou tromboembolectomia arterial";"-";"2010-10-15";"2009-02-13"
"30910072";"tuss-22";"Aneurismas rotos ou trombosados torácicos ou tóraco-abdominais";"-";"2010-10-15";"2009-02-13"
"30910064";"tuss-22";"Aneurismas rotos ou trombosados de carótida, subclávia, ilíaca";"-";"2010-10-15";"2009-02-13"
"30910056";"tuss-22";"Aneurismas rotos ou trombosados de axilar, femoral, poplítea ";"-";"2010-10-15";"2009-02-13"
"30910048";"tuss-22";"Aneurismas rotos ou trombosados de artérias viscerais ";"-";"2010-10-15";"2009-02-13"
"30910030";"tuss-22";"Aneurismas rotos ou trombosados de aorta abdominal acima da artéria renal";"-";"2010-10-15";"2009-02-13"
"30910021";"tuss-22";"Aneurismas rotos ou trombosados - outros ";"-";"2010-10-15";"2009-02-13"
"30910013";"tuss-22";"Aneurisma roto ou trombosado de aorta abdominal abaixo da artéria renal ";"-";"2010-10-15";"2009-02-13"
"30909155";"tuss-22";"Hemodialfiltração online (HDF-OL)";"-";"2021-06-30";"2021-04-01"
"30909147";"tuss-22";"Hemodepuração de casos agudos (sessão hemodiálise, hemofiltração, hemodiafiltração isolada, plasmaferese ou hemoperfusão) - até 12 horas";"-";"2010-10-15";"2009-02-13"
"30909139";"tuss-22";"Hemodepuração de casos agudos (sessão hemodiálise, hemofiltração, hemodiafiltração isolada, plasmaferese ou hemoperfusão) - até 4 horas ou fração";"-";"2010-10-15";"2009-02-13"
"30909031";"tuss-22";"Hemodiálise crônica (por sessão)";"-";"2010-10-15";"2009-02-13"
"30909023";"tuss-22";"Hemodiálise contínua (a cada 12 horas)";"-";"2010-10-15";"2022-08-01"
"30908108";"tuss-22";"Tromboembolectomia de fístula arteriovenosa";"-";"2010-10-15";"2009-02-13"
"30908094";"tuss-22";"Fístula arteriovenosa dos membros ";"-";"2010-10-15";"2009-02-13"
"30908086";"tuss-22";"Fístula arteriovenosa dos grandes vasos intratorácicos ";"-";"2010-10-15";"2009-02-13"
"30908078";"tuss-22";"Fístula arteriovenosa direta";"-";"2010-10-15";"2009-02-13"
"30908060";"tuss-22";"Fístula arteriovenosa congênita para redução de fluxo ";"-";"2010-10-15";"2009-02-13"
"30908051";"tuss-22";"Fístula arteriovenosa congênita - correção cirúrgica radical ";"-";"2010-10-15";"2009-02-13"
"30908043";"tuss-22";"Fístula arteriovenosa congênita - reintervenção ";"-";"2010-10-15";"2009-02-13"
"30908035";"tuss-22";"Fístula arteriovenosa cervical ou cefálica extracraniana";"-";"2010-10-15";"2009-02-13"
"30908027";"tuss-22";"Fístula arteriovenosa - com enxerto ";"-";"2010-10-15";"2009-02-13"
"30908019";"tuss-22";"Fístula aorto-cava, reno-cava ou ílio-ilíaca";"-";"2010-10-15";"2009-02-13"
"30907152";"tuss-22";"Varizes - ressecção de colaterais com anestesia local em consultório / ambulatório";"-";"2010-10-15";"2009-02-13"
"30907144";"tuss-22";"Varizes - tratamento cirúrgico de um membro";"-";"2010-10-15";"2009-02-13"
"30907136";"tuss-22";"Varizes - tratamento cirúrgico de dois membros ";"-";"2010-10-15";"2009-02-13"
"30907128";"tuss-22";"Valvuloplastia ou interposição de segmento valvulado venoso";"-";"2010-10-15";"2009-02-13"
"30907110";"tuss-22";"Trombectomia venosa ";"-";"2010-10-15";"2009-02-13"
"30907101";"tuss-22";"Tratamento cirúrgico de varizes com lipodermatoesclerose ou úlcera (um membro)";"-";"2010-10-15";"2009-02-13"
"30907098";"tuss-22";"Interrupção cirúrgica veia cava inferior";"-";"2010-10-15";"2009-02-13"
"30907080";"tuss-22";"Implante de filtro de veia cava";"-";"2010-10-15";"2009-02-13"
"30907071";"tuss-22";"Fulguração de telangiectasias (por grupo) ";"-";"2010-10-15";"2009-02-13"
"30907063";"tuss-22";"Escleroterapia de veias - por sessão";"-";"2010-10-15";"2009-02-13"
"30907047";"tuss-22";"Cura cirúrgica de hipertensão portal - qualquer tipo ";"-";"2010-10-15";"2009-02-13"
"30907039";"tuss-22";"Cura cirúrgica da impotência coeundi venosa";"-";"2010-10-15";"2009-02-13"
"30907020";"tuss-22";"Cirurgia de restauração venosa com pontes nos membros";"-";"2010-10-15";"2009-02-13"
"30907012";"tuss-22";"Cirurgia de restauração venosa com pontes em cavidades";"-";"2010-10-15";"2009-02-13"
"30906466";"tuss-22";"Tronco celíaco - qualquer técnica";"-";"2010-10-15";"2009-02-13"
"30906458";"tuss-22";"Tratamento cirúrgico de tumor carotídeo";"-";"2010-10-15";"2009-02-13"
"30906440";"tuss-22";"Tratamento cirúrgico de síndrome vértebro basilar";"-";"2010-10-15";"2009-02-13"
"30906431";"tuss-22";"Tratamento cirúrgico da isquemia cerebral ";"-";"2010-10-15";"2009-02-13"
"30906423";"tuss-22";"Revascularização arterial de membro superior";"-";"2010-10-15";"2009-02-13"
"10106162";"tuss-22";"Atendimento para avaliação oftalmológica ao recém-nascido em berçário ou UTI";"-";"2021-10-31";"2021-08-01"
"30906415";"tuss-22";"Revascularização aorto-femoral - unilateral";"-";"2010-10-15";"2009-02-13"
"10106154";"tuss-22";"ATENDIMENTO AMBULATORIAL OFTALMOLÓGICO DE CRIANÇA PRÉ-VERBAL (<4 ANOS) OU CRIANÇAS COM DÉFICIT INTELECTUAL, DIFICULDADE DE COMUNICAÇÃO OU POUCO COLABORATIVAS, REALIZADO EM CONSULTÓRIO";"-";"2023-12-31";"2023-10-01"
"30906407";"tuss-22";"Retirada de enxerto infectado em posição não aórtica";"-";"2010-10-15";"2009-02-13"
"10106146";"tuss-22";"Atendimento ambulatorial em puericultura";"-";"2010-10-15";"2010-09-09"
"30906393";"tuss-22";"Reoperação de aorta abdominal";"-";"2010-10-15";"2009-02-13"
"10106138";"tuss-22";"Prova de direção veicular em banca especial - Avaliação Clínica durante a prova de direção veicular procedida por dois médicos simultaneamente";"-";"2010-10-15";"2010-09-09"
"30906385";"tuss-22";"Arterioplastia da femoral profunda (profundoplastia)";"-";"2010-10-15";"2009-02-13"
"10106120";"tuss-22";"Exame de aptidão física e mental para ratificação, quando a condição física e mental assim o requerer, dos exames realizados pelo órgão previdenciário, incluindo restrição ou liberação para a condução de veículo automotor";"-";"2010-10-15";"2010-09-09"
"30906377";"tuss-22";"Preparo de veia autóloga para remendos vasculares ";"-";"2010-10-15";"2009-02-13"
"10106111";"tuss-22";"Exame de aptidão física e mental para concessão de benefícios fiscais conferidos pelas Secretaria da Receita Federal e da Fazenda Estadual, a quem fazem jus portadores de mobilidade reduzida, com necessidade de adaptação veicular";"-";"2010-10-15";"2010-09-09"
"30906350";"tuss-22";"Pontes transcervicais - qualquer tipo ";"-";"2010-10-15";"2009-02-13"
"10106103";"tuss-22";"Perícia médica";"-";"2010-10-15";"2009-02-13"
"30906342";"tuss-22";"Pontes aorto-cervicais ou endarterectomias dos troncos supra-aórticos";"-";"2010-10-15";"2009-02-13"
"10106090";"tuss-22";"Junta Médica - pagamento de honorários médicos referente a 3ª opinião, conforme resolução Consu nº 8";"-";"2010-10-15";"2009-02-13"
"30906334";"tuss-22";"Ponte subclávio femoral";"-";"2010-10-15";"2009-02-13"
"30906326";"tuss-22";"Ponte subclávio bifemoral";"-";"2010-10-15";"2009-02-13"
"10106073";"tuss-22";"Junta Médica (três ou mais profissionais) - destina-se ao esclarecimento diagnóstico ou decisão de conduta em caso de difícil solução - por profissional ";"-";"2010-10-15";"2009-02-13"
"30906318";"tuss-22";"Ponte fêmoro-femoral ipsilateral ";"-";"2010-10-15";"2009-02-13"
"10106065";"tuss-22";"Exame de aptidão física e mental, ou em portadores de mobilidade reduzida, para fins de inscrição ou renovação da CNH (Carteira Nacional de Habilitação) ";"-";"2010-10-15";"2009-02-13"
"30906300";"tuss-22";"Ponte fêmoro-femoral cruzada ";"-";"2010-10-15";"2009-02-13"
"10106049";"tuss-22";"Atendimento pediátrico a gestantes (3º trimestre)";"-";"2010-10-15";"2009-02-13"
"30906296";"tuss-22";"Ponte fêmoro poplítea proximal";"-";"2010-10-15";"2009-02-13"
"10106030";"tuss-22";"Atendimento ao familiar do adolescente";"-";"2010-10-15";"2009-02-13"
"30906288";"tuss-22";"Ponte distal ";"-";"2010-10-15";"2009-02-13"
"10106014";"tuss-22";"Aconselhamento genético";"-";"2010-10-15";"2009-02-13"
"30906270";"tuss-22";"Ponte axilo-femoral";"-";"2010-10-15";"2009-02-13"
"10105077";"tuss-22";"Acompanhamento médico para transporte intra-hospitalar de pacientes graves, com ventilação assistida, da UTI para o centro de diagnósitco";"-";"2010-10-15";"2009-02-13"
"30906261";"tuss-22";"Ponte axilo-bifemoral ";"-";"2010-10-15";"2009-02-13"
"10105069";"tuss-22";"Transporte extra-hospitalar aéreo ou aquático de pacientes graves, por hora adicional - acompanhamento médico";"-";"2010-10-15";"2009-02-13"
"30906253";"tuss-22";"Ponte aorto-ilíaca - unilateral ";"-";"2010-10-15";"2009-02-13"
"10105050";"tuss-22";"Transporte extra-hospitalar aéreo ou aquático de pacientes graves, 1ª hora - a partir do deslocamento do médico - acompanhamento médico";"-";"2010-10-15";"2009-02-13"
"30906245";"tuss-22";"Ponte aorto-femoral - unilateral ";"-";"2010-10-15";"2009-02-13"
"10105042";"tuss-22";"Transporte extra-hospitalar terrestre de pacientes graves, por hora adicional - até o retorno do médico à base - acompanhamento médico";"-";"2010-10-15";"2009-02-13"
"30906237";"tuss-22";"Ponte aorto-biilíaca ";"-";"2010-10-15";"2009-02-13"
"10105034";"tuss-22";"Transporte extra-hospitalar terrestre de pacientes graves, 1ª hora - a partir do deslocamento do médico - acompanhamento médico";"-";"2010-10-15";"2009-02-13"
"30906229";"tuss-22";"Ponte aorto-bifemoral ";"-";"2010-10-15";"2009-02-13"
"10104020";"tuss-22";"Atendimento médico do intensivista em UTI geral ou pediátrica (plantão de 12 horas - por paciente)";"-";"2010-10-15";"2009-02-13"
"30906210";"tuss-22";"Ligadura de carótida ou ramos ";"-";"2010-10-15";"2009-02-13"
"10104011";"tuss-22";"Atendimento do intensivista diarista (por dia e por paciente)";"-";"2010-10-15";"2009-02-13"
"30906202";"tuss-22";"Endarterectomia ilíaco-femoral";"-";"2010-10-15";"2009-02-13"
"10103031";"tuss-22";"Atendimento ao recém-nascido em sala de parto (parto normal ou operatório de alto risco)";"-";"2010-10-15";"2009-02-13"
"30906199";"tuss-22";"Endarterectomia carotídea - cada segmento arterial tratado";"-";"2010-10-15";"2009-02-13"
"10103023";"tuss-22";"Atendimento ao recém-nascido em sala de parto (parto normal ou operatório de baixo risco) ";"-";"2010-10-15";"2009-02-13"
"30906180";"tuss-22";"Endarterectomia aorto-ilíaca";"-";"2010-10-15";"2009-02-13"
"10103015";"tuss-22";"Atendimento ao recém-nascido em berçário ";"-";"2010-10-15";"2009-02-13"
"30906172";"tuss-22";"Correção das dissecções da aorta";"-";"2010-10-15";"2009-02-13"
"10102019";"tuss-22";"Visita hospitalar (paciente internado)";"-";"2010-10-15";"2009-02-13"
"30906164";"tuss-22";"Cateterismo da artéria radial - para PAM";"-";"2010-10-15";"2009-02-13"
"10101039";"tuss-22";"Consulta em pronto socorro ";"-";"2010-10-15";"2009-02-13"
"30906156";"tuss-22";"Artéria renal bilateral revascularização ";"-";"2010-10-15";"2009-02-13"
"10101020";"tuss-22";"Consulta em domicílio ";"-";"2010-10-15";"2009-02-13"
"30906148";"tuss-22";"Artéria mesentérica superior - qualquer técnica ";"-";"2010-10-15";"2009-02-13"
